id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11338538,Dreamy Centrally Located Home with Choice of Outside Space,59345311,Cali,,Western Addition,37.78059,-122.43075,Entire home/apt,225,30,41,2022-08-13,0.52,1,65,2,
12511225,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78729,-122.40818,Private room,149,1,128,2022-03-09,1.65,49,18,2,365804.0
10681956,2 downstairs bedrooms,55065227,Amal,,Outer Sunset,37.76115,-122.49138,Entire home/apt,330,3,84,2022-04-18,1.05,1,0,3,STR-0001208
11343122,Comfort & Quiet In Laurel Heights,13832870,International,,Presidio Heights,37.78718,-122.44982,Entire home/apt,132,30,0,,,16,174,0,
12515810,Private Studio in Potrero Hill,23865374,Alan,,Potrero Hill,37.75362,-122.4018,Private room,78,30,128,2022-08-01,1.69,1,55,3,City registration pending
11359996,Spacious San Francisco Classic,53195251,Rolando,,Marina,37.79941,-122.42621,Private room,45,31,55,2022-07-31,0.69,3,70,2,
12562572,1-bedroom In-law apartment,4304761,Brad,,West of Twin Peaks,37.73409,-122.44838,Entire home/apt,103,2,382,2022-09-04,4.96,1,251,61,STR-0003578
10684058,Tourists' delight -- business travelers' retreat!,55193130,Ted,,Russian Hill,37.79989,-122.42055,Entire home/apt,720,3,53,2022-08-27,0.77,1,220,8,2021-011689STR
11378998,Designer Marina District Apartment,3793272,James,,Marina,37.80172,-122.44061,Entire home/apt,650,31,2,2016-03-11,0.03,1,0,0,ABCDEFJKLMK
10698325,Bernal Heights In-law apartment,18101174,Paolo,,Bernal Heights,37.74049,-122.41637,Entire home/apt,110,30,20,2022-06-17,0.44,1,342,4,
10706423,Cozy Hotel Like Studio in Downtown San Francisco,52542171,Lily,,Downtown/Civic Center,37.78972,-122.40741,Entire home/apt,80,3,13,2020-02-20,0.19,1,0,0,Exempt
12588515,Centrally Located Castro Apartment,8879720,Joel,,Castro/Upper Market,37.76237,-122.42872,Entire home/apt,175,30,32,2022-08-14,0.66,1,341,4,1060742
11418638,Spacious one bedroom apartment in Bernal Heights,243050,Rina & Michael,,Bernal Heights,37.73499,-122.42276,Entire home/apt,189,30,131,2020-01-04,1.72,1,212,0,
12590446,Rockin' Room in the Sunset,16463339,Sergei,,Parkside,37.74364,-122.47237,Entire home/apt,145,2,230,2022-09-01,2.99,2,151,25,Pending Application
10710892,Gorgeous Sunny Mission Dolores Flat with Parking,168419,Michele,,Mission,37.7581,-122.42134,Entire home/apt,250,30,9,2021-11-22,0.11,1,140,1,City registration pending
11421711,Large Room with Bath and Bay View,1031577,Mark And Sarah,,Potrero Hill,37.7596,-122.39619,Private room,128,5,137,2022-06-15,1.73,2,218,19,STr-0000994
10729994,Artsy Mission Dwelling in a great neighborhood,7719339,Robin,,Mission,37.75379,-122.41242,Entire home/apt,112,30,91,2020-09-01,1.14,1,0,0,STR-0002002
12607119,"Elegant, Spacious Marina Home Parking By Golden Gate Bridge",68425495,Julie,,Marina,37.80538,-122.44159,Entire home/apt,1650,2,102,2022-08-05,1.37,1,222,19,1075741
11437138,"Sunny Victorian room in SoMa, near BART station!",1362550,Maria,,South of Market,37.7759,-122.40959,Private room,115,1,257,2022-08-13,3.92,4,334,49,STR-0002063
12614397,"Modern Luxury Condo with Botanical Garden, Parking",18756929,Kazukiyo,,Marina,37.79811,-122.44181,Entire home/apt,388,2,22,2020-01-20,0.35,1,8,0,STR-0004715
10747219,"Private & Quiet, 1 BR Apt. with spectacular views",53307355,Supada,,Nob Hill,37.79635,-122.41354,Entire home/apt,220,3,119,2022-08-05,1.50,1,46,16,City Registration Pending
11437331,"Beautiful Victorian room in SoMa, near BART!",1362550,Maria,,South of Market,37.77797,-122.41078,Private room,117,1,269,2022-08-18,4.10,4,341,48,STR-0002063
12677241,"Top Floor, Large, OWNER's Unit in the Mission Dist",17309843,A,,Mission,37.75964,-122.41728,Entire home/apt,185,30,1,2019-02-26,0.02,2,239,0,
11437442,"Relaxing Victorian room in SoMa, next to BART!",1362550,Maria,,South of Market,37.77773,-122.41033,Private room,101,1,316,2022-08-23,4.82,4,320,70,STR-0002063
10749747,Mission Terrace Garden Suite / Balboa Park,1563282,Linda,,Outer Mission,37.72811,-122.44251,Private room,100,2,74,2022-09-01,1.68,1,9,36,2022-002054STR
11437509,"Cozy Victorian room in SoMa, next to BART station!",1362550,Maria,,South of Market,37.77792,-122.41052,Private room,102,1,281,2022-08-22,4.26,4,308,69,STR-0002063
10752189,Large Charming Studio with View,55593872,Ilya,,Haight Ashbury,37.75892,-122.4507,Entire home/apt,95,30,2,2017-01-17,0.03,1,58,0,
12956380,Civic Center Views from a Contemporary City Pad and Parking,10764661,Carlos & Graciela,,Downtown/Civic Center,37.78152,-122.41871,Entire home/apt,125,30,23,2022-07-07,0.32,4,348,3,
12679234,Welcome to the Edge of the Earth!,10226011,Rachel,,Parkside,37.7391,-122.49601,Entire home/apt,156,2,222,2022-09-04,2.97,1,171,35,STR-0001496
11439120,"Modern 2BR near FiDi & Union Sq., Furnished – m2m",9965793,The Twist,,Chinatown,37.79102,-122.40698,Entire home/apt,149,30,3,2018-02-23,0.04,9,0,0,
11439405,2-Bedroom Furnished Short-Term near FiDi Nob Hill,9965793,The Twist,,Chinatown,37.79102,-122.40698,Entire home/apt,149,30,5,2019-08-25,0.06,9,0,0,
12725886,*Prime Location - Golden Gate Park*  UCSF,16921530,Debbie,,Inner Sunset,37.76459,-122.46495,Private room,132,2,351,2022-09-05,4.56,1,75,48,STR-0002676
11439599,"Modern 1BR near FiDi & Union Sq., Furnished–M2M",9965793,The Twist,,Chinatown,37.79102,-122.40698,Entire home/apt,126,30,2,2017-09-10,0.03,9,158,0,
12964066,Sunny Corner Room in Unique Industrial Residence,3384322,Gianmatteo,,Mission,37.7487,-122.41864,Private room,135,2,93,2022-05-14,1.21,4,0,18,STR-0001549
11442567,Central Mission Potrero 1BED-1BATH,38836,Bernat,,Mission,37.76493,-122.40559,Entire home/apt,187,3,262,2022-09-02,4.09,21,307,56,STR-0000988
12750864,Parc Telegraph Studio Condo,49785728,Larry,,North Beach,37.80352,-122.40407,Entire home/apt,500,60,1,2016-05-19,0.01,1,180,0,
11446614,Grand Mission - 18th Street 1 BD/1BA,38836,Bernat,,Mission,37.76302,-122.41999,Entire home/apt,92,30,15,2021-09-06,0.21,21,268,0,
12779748,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.7874,-122.40904,Private room,149,1,93,2020-10-18,1.21,49,18,0,365804.0
12987777,NEW Work /Play At North Beach for 4,331559,Sharon,,North Beach,37.80488,-122.40928,Entire home/apt,300,30,41,2017-01-02,0.53,2,295,0,
11493791,Mission Terminal 2 BED 2 BATHS,38836,Bernat,,Mission,37.75837,-122.41092,Entire home/apt,114,30,11,2022-07-31,0.15,21,362,1,
12999869,The Peacock Room in Chic San Francisco Home- Views,3617002,Sarah & Pankaj,,Potrero Hill,37.76063,-122.40508,Private room,368,1,186,2020-02-20,2.43,7,0,0,STR-0005135
13021294,Prime Nob Hill Luxury Condo,22860305,Matthew & Jessie,,Nob Hill,37.79226,-122.41063,Entire home/apt,251,30,72,2021-02-14,0.94,1,310,0,City Registration Pending
12797906,Spacious 2 Bedroom Flat in Vibrant Inner Sunset,498928,Fanny,,Inner Sunset,37.75876,-122.46663,Entire home/apt,184,2,251,2022-08-19,3.28,1,54,49,STR-0002120
11494067,Spacious Modern 600sf Bernal Spacious Studio,29984796,Catherine,,Bernal Heights,37.74139,-122.41576,Entire home/apt,145,30,59,2020-11-01,0.76,1,0,0,STR-0004040
12835527,Live like a local and try tiny living,570963,Traci,,Bernal Heights,37.73782,-122.41694,Entire home/apt,84,3,364,2022-09-06,4.76,1,3,63,STR-0000960
11531859,Cozy Room in Sunset near Golden Gate Park & Beach,56899803,Kathy,,Parkside,37.74119,-122.49241,Private room,89,3,165,2022-07-30,2.09,2,102,11,STR-0000706
12866962,Elegant Tudor Style Studio in Mission/Dolores,4430421,Landmark,,Mission,37.75404,-122.42388,Entire home/apt,98,30,4,2022-04-09,0.07,154,179,1,
13083682,Traveler's Room,25056680,Lyle,,Mission,37.75122,-122.40725,Private room,160,2,74,2022-09-05,1.41,1,55,18,STR-0003842
13096400,SF Hotel Studio: Union Square (11),22267033,Jennifer,,Downtown/Civic Center,37.78848,-122.41129,Entire home/apt,292,2,22,2020-02-29,0.29,19,358,0,License not needed per OSTR
11532945,Garden Apt. in Beautiful Noe Valley,27335724,Alex,,Noe Valley,37.74332,-122.42707,Entire home/apt,165,3,177,2022-08-10,2.33,1,88,31,STR-0002612
13100047,SF Hotel Studio: Union Square (12),22267033,Jennifer,,Downtown/Civic Center,37.78694,-122.40967,Entire home/apt,306,2,18,2019-10-25,0.25,19,358,0,License not needed per OSTR
12886566,Golden Gate Park Refuge,9574679,Leticia,,Inner Richmond,37.7755,-122.46937,Entire home/apt,800,4,1,2022-07-14,0.54,2,68,1,STR-0000374
14206695,Stylish Nob Hill;  Mid Century Modern; Parking,985427,Meredith,,Nob Hill,37.79107,-122.41131,Entire home/apt,126,30,19,2022-08-17,0.26,1,260,4,N/A - 30 day plus tenancy required
12905538,"Van-size parking space, 2 patios, 3bed,1bath home!",70717919,Freya,,Outer Sunset,37.74867,-122.48958,Entire home/apt,208,1,374,2022-09-06,6.05,1,128,101,STR-0002080
12910183,"Stunning garden Apt, With Bay View",12703126,Jeff,,Russian Hill,37.80418,-122.42042,Entire home/apt,135,30,11,2022-06-14,0.15,6,96,6,
13120626,SFMission District Roof Deck Retreat,72788131,Dan,,Mission,37.7563,-122.41114,Entire home/apt,190,30,6,2022-06-25,0.11,2,348,4,
14214684,Modern Noe Valley Luxury - Your Luxe Urban Oasis!,1031942,Rachel,,Noe Valley,37.75036,-122.43071,Entire home/apt,228,364,20,2022-07-19,0.29,3,315,6,
14221934,JPMorgan Healthcare 2023 @ Wyndham 01/08-01/12,40205329,Ross,,Downtown/Civic Center,37.78782,-122.41249,Private room,500,4,2,2017-11-09,0.03,6,4,0,0394267
13127954,The Moroccan Room in Chic San Francisco Home with Views,3617002,Sarah & Pankaj,,Potrero Hill,37.76095,-122.40534,Private room,135,1,402,2022-08-24,5.27,7,71,58,STR-0005136
12913802,Nob Hill - One Bedroom Apt. - View,20899143,Peter,,Nob Hill,37.79068,-122.41623,Entire home/apt,148,365,13,2021-08-20,0.19,4,363,0,
14225205,Hidden Gem in West Soma,2517689,Michelle,,South of Market,37.77311,-122.41649,Entire home/apt,148,30,85,2019-04-23,1.16,1,0,0,XXXXXXXX
12922728,Jr. 1BR Garden Apt. In Hot Bernal Heights!,40188449,Christie,,Bernal Heights,37.73887,-122.41898,Entire home/apt,81,30,24,2022-08-20,0.32,1,200,5,
12930338,Sunset Garden Room-Private Bath,70980027,Anna,,Outer Sunset,37.75196,-122.48953,Private room,120,2,313,2022-08-28,4.08,1,62,73,STR-0001659
13128357,"Lotus❤️Breakfast, Parking, New,W/D,Awesome Sunsets",3617002,Sarah & Pankaj,,Potrero Hill,37.76283,-122.40393,Private room,116,1,377,2022-09-01,4.92,7,74,51,STR-0005136
13153289,Bright 2BR/2BA Castro Condo,2259758,Micki,,Noe Valley,37.75523,-122.43966,Entire home/apt,275,6,9,2022-08-31,0.12,2,121,2,STR-0005278
14255278,Central San Francisco Living in a Victorian Townhouse,36140663,Jack,,Inner Richmond,37.77946,-122.46164,Entire home/apt,335,2,34,2022-08-16,0.46,1,21,6,STR-0004244
13169268,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78705,-122.40982,Private room,149,1,147,2022-08-21,1.92,49,18,5,365804.0
14266916,Recharge in Lush Gardens in the Heart of Bernal Heights,36287559,Marie & Laurent,,Bernal Heights,37.73771,-122.4164,Entire home/apt,190,3,216,2022-08-21,2.92,1,242,22,STR-0001998
13186688,House by Golden Gate park & beach. Clean & safe.,15050419,Kate,,Inner Richmond,37.77795,-122.47583,Entire home/apt,400,3,12,2021-12-31,0.16,1,0,3,STR-0002737
12937848,Luxury 2bed/2bth Perfect for Family Relocation,723220,Helena,,South of Market,37.78893,-122.3905,Entire home/apt,300,31,0,,,1,362,0,
12954602,Unique Industrial Feel in Mission,3384322,Gianmatteo,,Mission,37.75013,-122.41813,Private room,147,3,116,2022-04-21,1.51,4,0,7,STR-0001549
14294502,Noe Valley Apartment Near Restaurants & Boutiques,87281847,Pam,,Noe Valley,37.75184,-122.43703,Entire home/apt,358,30,9,2022-08-21,0.12,1,23,3,
12956379,Parkside Palace,2430503,Carlos,,Parkside,37.74064,-122.47945,Entire home/apt,300,30,1,2016-08-09,0.01,2,0,0,
13190103,Hotel Pac Hgts Queen Free Car ParkC,20850212,Young,,Marina,37.7975,-122.42544,Private room,119,1,132,2022-08-22,1.73,16,243,47,416468.0
13204198,Elegant 1x1 w/ Period Details in Mission/Dolores,4430421,Landmark,,Mission,37.75413,-122.4231,Entire home/apt,118,30,3,2021-08-28,0.05,154,179,0,
14299097,Modern 4Bd Edwardian Renovated Condo Flat,10162964,Shelley,,Mission,37.75748,-122.42204,Entire home/apt,253,30,15,2022-06-03,0.21,5,264,3,
14305759,Mission District Private Yoga Room for two,29483318,James,,Mission,37.75145,-122.40719,Private room,65,30,116,2020-11-01,1.57,3,335,0,City registration pending
13219968,Expansive Family-Friendly Home in Noe Valley,25719685,Andrea,,Glen Park,37.7398,-122.42603,Entire home/apt,764,3,21,2022-07-13,0.28,1,38,4,STR-0001804
15111599,"Ultimate luxury in chic modern 1br, Best location",51003,Jeremy,,Western Addition,37.77642,-122.42482,Entire home/apt,145,30,2,2019-04-05,0.03,1,0,0,STR-0001805
14314506,"Furn 1 Bdrm 1 Ba Ocean VU, W/D, 3 MO MIN ALL UTIL",20818179,Dave,,Outer Sunset,37.7642,-122.50583,Entire home/apt,117,90,0,,,3,355,0,
15132100,404 - Clean Hotel Room in PERFECT LOCATION,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,125,1,339,2022-09-03,4.67,12,144,51,BAN-1030905
13220623,Hip Minimalist Flat by the Beach,16010762,Carleen,,Outer Sunset,37.75842,-122.49828,Entire home/apt,230,2,423,2022-09-02,5.73,1,77,71,STR-0001696
14339856,"Cozy Condo 1b/1ba,  bay views - downtown SF",7088871,Shadi,,South of Market,37.78778,-122.39185,Entire home/apt,179,30,13,2021-09-18,0.18,2,264,1,City registration pending
13224465,Modern Fisherman's Wharf Condo W/ Amazing Views,55198843,Nikko And Tienlyn,,Russian Hill,37.80614,-122.41996,Entire home/apt,310,7,5,2019-06-18,0.07,1,356,0,License not needed per OSTR
15132855,Own Floor of Grand Marina Waterfront Home,53614586,Erin,,Marina,37.80572,-122.43545,Entire home/apt,274,2,289,2022-08-22,4.01,1,35,62,STR-0001752
14355639,Chic Modern North Beach Flat,2032250,Brian & Sara,,North Beach,37.80693,-122.41302,Entire home/apt,201,2,85,2022-06-27,1.22,1,0,15,STR-0004840
15150709,Zen Captured Noe Valley House,7728783,Cynthia,,Noe Valley,37.74473,-122.43245,Entire home/apt,235,4,54,2022-06-20,0.75,2,49,9,City registration pending
14374783,Spectacular Flat by Ocean Beach- 30 day minimum,49499644,Denise,,Seacliff,37.78023,-122.50839,Entire home/apt,175,30,7,2022-08-16,0.10,1,269,3,
15162895,Garden 2BR Condo/Great Location/Lower Pac Heights,3843134,Jack,,Western Addition,37.78519,-122.44194,Entire home/apt,299,30,36,2019-09-05,0.50,1,0,0,City registration pending
13233167,13cUCSF/GG Park private rm n ba. w shared  kitchen,131200418,Lois,,Inner Sunset,37.7637,-122.47129,Private room,66,30,59,2022-08-21,0.80,26,164,2,STR-0001736
14404663,Casa Martony and Zen Garden,2275870,Martina,,Outer Mission,37.72723,-122.43805,Entire home/apt,1000,7,2,2019-07-10,0.04,3,0,0,STR-0002514
13233712,-Sunny Castro Apartment!,9632192,Susan,,Castro/Upper Market,37.76523,-122.42976,Entire home/apt,110,30,3,2017-09-21,0.04,15,364,0,
15166182,"Large modern 1 bedroom, dinning/living room flat",54217986,Janet,,West of Twin Peaks,37.73745,-122.45902,Entire home/apt,225,3,70,2022-09-05,0.97,1,357,14,STR-0005184
14406178,"Beautiful Spacious apt in Noe Valley,San Francisco",8577866,Dana,,Outer Richmond,37.77822,-122.50239,Entire home/apt,178,30,5,2017-07-25,0.07,2,0,0,
15179182,Mid Century Meets Southern Hospitality in Bayview,861262,Lauren,,Bayview,37.73791,-122.38596,Entire home/apt,250,2,331,2022-08-18,4.66,1,166,31,STR-0001754
13239272,Bright & Beautiful Flat in Fantastic Neighborhood,1099605,Meghan,,Inner Richmond,37.77614,-122.47758,Entire home/apt,500,8,29,2022-08-08,0.39,1,53,7,STR-0003107
13239943,Hotel Pac Hgts 2 Bed Free Car ParkF,20850212,Young,,Pacific Heights,37.7971,-122.42438,Private room,150,1,256,2022-08-20,3.35,16,259,46,FY 2017-18
14422371,"Fully Priv. Unit, 2 Rooms, 5 Beds, Free Parking",84154713,Sean,,Bayview,37.7279,-122.38905,Entire home/apt,79,1,345,2022-08-08,4.73,3,40,38,STR-0001844
13263750,Hotel Pac Hgts 2 Bed Free Car ParkG,20850212,Young,,Marina,37.79909,-122.42424,Private room,153,1,208,2022-08-13,2.98,16,251,48,416468.0
13264364,Studio at Donatello Hotel near Union Square,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.78784,-122.41036,Private room,218,2,80,2020-02-06,1.05,23,142,0,1031137
15189360,Patio Skyline Views from a Hi-Tech Conference-Friendly Haven,702376,Zane,,South of Market,37.77453,-122.40711,Entire home/apt,550,90,26,2022-05-31,0.53,1,258,1,STR-0003387
14450414,Spacious Artist's Studio in Heart of the Mission,83854925,Jesse,,Mission,37.75203,-122.41338,Entire home/apt,95,30,54,2022-08-12,0.74,1,290,6,
15207802,1 Bdrm Presidential CONDO in Wyndham Canterbury,96098402,Wynpoints,,Downtown/Civic Center,37.78798,-122.41389,Private room,2099,4,1,2018-04-19,0.02,6,365,0,394267.0
13265498,Hotel Pac Hgts 2 Bed Free Car ParkH,20850212,Young,,Russian Hill,37.79934,-122.42407,Private room,149,1,106,2022-08-17,1.52,16,245,28,416468.0
14451638,Large Bedroom & Private Bathroom in SF Home,86027378,Ernest,,Excelsior,37.72516,-122.42042,Private room,55,30,49,2022-06-18,0.66,7,263,4,STR-0001552
13284332,Studio at Donatello Hotel near Union Square,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.78784,-122.41036,Private room,218,2,78,2020-02-06,1.21,23,141,0,1031137
13284618,Studio at Donatello Hotel near Union Square,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.78784,-122.41036,Private room,218,2,100,2022-03-25,1.48,23,141,1,1031137
15214880,1 BDRM Deluxe Condo in Wyndham Canterbury,96098402,Wynpoints,,Downtown/Civic Center,37.78937,-122.4117,Private room,1899,3,4,2017-07-17,0.06,6,0,0,394267.0
14452358,Two bedroom flat a block from Ocean Beach,3120119,Kathleen,,Outer Sunset,37.75161,-122.50635,Entire home/apt,295,30,24,2022-08-18,0.33,1,162,1,STR-0001609
15216713,Charming space near shops/dining. Bernal Heights.,127367,Michelle,,Bernal Heights,37.74353,-122.42045,Entire home/apt,98,30,6,2022-08-20,0.09,7,289,1,
15217571,1Bdrm LUXURY CONDO Wyndham Canterbury *Great Rate!,96098402,Wynpoints,,Nob Hill,37.7901,-122.41214,Private room,1899,3,0,,,6,365,0,394267.0
13293285,"Private MiniStudio/UCSF,SFSU,GGPark",64351162,Vlad & Ira,,Outer Sunset,37.7566,-122.48748,Entire home/apt,88,1,328,2022-09-04,4.32,2,48,39,STR-0003833
14475808,Private Flat in SF,86027378,Ernest,,Excelsior,37.72599,-122.41867,Entire home/apt,95,30,75,2022-06-01,1.02,7,346,3,STR-0001552
13299858,"Business Travelers Often Say, Best Airbnb They've Stayed In",7630810,Michael,,Mission,37.77061,-122.42416,Entire home/apt,242,2,81,2022-08-25,1.07,3,9,13,STR-0005215
14476185,Master bedroom in SF home.,86027378,Ernest,,Excelsior,37.72605,-122.4185,Private room,51,30,77,2022-08-14,1.05,7,279,2,STR-0001552
15218861,Modern CondoWYNDHAM CANTERBURY 1Bdrm w/kitchenette,96098402,Wynpoints,,Downtown/Civic Center,37.78808,-122.41375,Private room,1999,3,5,2019-01-09,0.07,6,365,0,394267.0
14487347,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78564,-122.40846,Private room,149,1,122,2022-03-15,1.66,49,18,4,365804.0
15220043,Garden Home in Sunny Noe Valley Near The Castro,64579077,Stephen,,Noe Valley,37.75491,-122.439186,Entire home/apt,476,4,86,2022-08-11,1.24,1,298,23,STR-0001840
13315077,Bernal Heights Entire Suite near Cortland Ave,75262645,Evelyn,,Bernal Heights,37.74152,-122.40965,Private room,147,2,57,2022-08-28,2.00,1,175,26,STR-0004562
14488234,Cozy Duboce Triangle Bedroom with Private Bathroom,5161705,Jason And Patrick,,Castro/Upper Market,37.76685,-122.43323,Private room,111,1,377,2022-08-31,5.10,1,297,18,STR-0001063
13318584,Bingo. Private-Modern-Remodeled SF Guest Suite,75307977,Rigo,,Excelsior,37.72492,-122.40852,Entire home/apt,177,2,291,2022-09-05,3.83,1,58,36,STR-0002694
15236335,Simplistic Crocker Suite,24973603,Mai,,Crocker Amazon,37.70854,-122.45021,Entire home/apt,129,3,191,2022-09-05,2.66,1,315,27,STR-0004981
14490262,"Two Bedroom, Two Newly Renovated Bathrooms, Large Deck",6920252,Mary,,Potrero Hill,37.75673,-122.40261,Entire home/apt,350,4,112,2022-08-30,1.54,1,307,23,STR-0003948
15267186,"201 - Private & Clean, 2 beds, Sleeps 4 people!",93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,165,1,208,2022-08-29,2.99,12,172,45,BAN-1030905
